,AAPL,GOOG,MSFT
2025-03-21 13:30:00+00:00,212.4705047607422,,384.9150085449219
2025-03-21 13:31:00+00:00,212.4199981689453,,384.7449951171875
2025-03-21 13:32:00+00:00,211.81500244140625,,383.8299865722656
2025-03-21 13:33:00+00:00,212.1750030517578,,384.4800109863281
2025-03-21 13:34:00+00:00,212.67300415039062,,384.2699890136719
2025-03-21 13:35:00+00:00,212.47000122070312,,383.92999267578125
2025-03-21 13:36:00+00:00,212.30999755859375,,384.5299987792969
2025-03-21 13:37:00+00:00,212.46499633789062,,384.5199890136719
2025-03-21 13:38:00+00:00,212.42959594726562,,384.5050048828125
2025-03-21 13:39:00+00:00,212.47000122070312,,384.760009765625
2025-03-21 13:40:00+00:00,212.82000732421875,,385.0050048828125
2025-03-21 13:41:00+00:00,213.38340759277344,,384.8299865722656
2025-03-21 13:42:00+00:00,213.59710693359375,,384.9599914550781
2025-03-21 13:43:00+00:00,213.24000549316406,,385.0
2025-03-21 13:44:00+00:00,213.0325927734375,,384.5299987792969
2025-03-21 13:45:00+00:00,212.83999633789062,,384.2300109863281
2025-03-21 13:46:00+00:00,213.07960510253906,,384.6495056152344
2025-03-21 13:47:00+00:00,213.25999450683594,,384.72039794921875
2025-03-21 13:48:00+00:00,213.25999450683594,,384.94000244140625
2025-03-21 13:49:00+00:00,213.47500610351562,,384.96319580078125
2025-03-21 13:50:00+00:00,213.6999969482422,,385.42498779296875
2025-03-21 13:51:00+00:00,213.86500549316406,,385.4100036621094
2025-03-21 13:54:00+00:00,213.75,,385.2900085449219
2025-03-21 13:55:00+00:00,213.6699981689453,,385.1391906738281
2025-03-21 13:56:00+00:00,213.6699981689453,,385.05999755859375
2025-03-21 13:57:00+00:00,214.10000610351562,,385.1199951171875
2025-03-21 13:58:00+00:00,214.13999938964844,,385.25
2025-03-21 13:59:00+00:00,214.1199951171875,,385.1050109863281
2025-03-21 14:00:00+00:00,214.08999633789062,,385.0799865722656
2025-03-21 14:01:00+00:00,213.9600067138672,,384.9700012207031
2025-03-21 14:02:00+00:00,213.86000061035156,,384.80999755859375
2025-03-21 14:03:00+00:00,213.93499755859375,,384.7799987792969
2025-03-21 14:04:00+00:00,213.99000549316406,,385.1000061035156
